loan_amount_requested,loan_tenure_months,interest_rate_offered,cibil_score,debt_to_income_ratio,applicant_age,number_of_dependents,fraud_flag,loan_type_Car Loan,loan_type_Education Loan,loan_type_Home Loan,loan_type_Personal Loan,employment_status_Retired,employment_status_Salaried,employment_status_Self-Employed,employment_status_Student,employment_status_Unemployed,property_ownership_status_Owned,property_ownership_status_Rented,gender_Male,gender_Other
576000.0,36.0,11.15,693.0,4.88,34.0,2.0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
368000.0,60.0,11.6,665.0,7.68,40.0,4.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
693000.0,60.0,10.0,680.0,2.25,33.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
601000.0,240.0,8.91,732.0,6.68,49.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
728000.0,360.0,7.0,701.0,0.31,36.0,4.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
540000.0,12.0,12.4,681.0,11.02,56.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
904000.0,36.0,10.68,701.0,8.98,33.0,3.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
941000.0,12.0,7.0,696.0,0.57,36.0,4.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
100000.0,36.0,11.98,682.0,20.33,28.0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
292000.0,120.0,12.8,639.0,0.92,53.0,2.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
277000.0,24.0,9.1,672.0,6.56,41.0,2.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
100000.0,36.0,11.49,620.0,4.75,43.0,1.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
439000.0,360.0,7.41,721.0,0.0,27.0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1176000.0,240.0,9.18,761.0,8.46,62.0,0.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
429000.0,24.0,11.31,699.0,10.67,47.0,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
658000.0,120.0,11.1,691.0,9.56,38.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
513000.0,120.0,8.34,662.0,3.98,31.0,2.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
488000.0,60.0,10.04,704.0,0.0,59.0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
147000.0,240.0,9.65,724.0,7.04,36.0,1.0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
665000.0,360.0,13.57,729.0,5.63,47.0,0.0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
282000.0,120.0,8.81,773.0,3.58,63.0,2.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
395000.0,36.0,7.29,645.0,7.4,50.0,0.0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
917000.0,360.0,10.55,653.0,14.46,59.0,0.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
581000.0,120.0,10.77,670.0,4.49,39.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
100000.0,360.0,8.99,651.0,2.19,56.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
876000.0,120.0,9.52,700.0,3.22,35.0,3.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
349000.0,24.0,8.87,685.0,8.0,38.0,1.0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
730000.0,360.0,10.51,709.0,6.0,21.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
486000.0,12.0,11.39,689.0,8.02,35.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
100000.0,360.0,11.77,693.0,0.0,38.0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
730000.0,36.0,7.0,669.0,9.93,43.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
792000.0,36.0,13.47,735.0,12.99,24.0,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
133000.0,24.0,7.51,744.0,11.79,25.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
449000.0,240.0,7.0,681.0,7.79,37.0,1.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1045000.0,36.0,10.38,694.0,10.53,53.0,4.0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
648000.0,360.0,12.2,583.0,3.4,30.0,4.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
587000.0,240.0,8.86,618.0,5.86,55.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
228000.0,360.0,12.73,623.0,6.99,28.0,3.0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
1136000.0,360.0,12.17,626.0,5.29,27.0,1.0,0,0,0,0,1,0,0,0,0,1,1,0,1,0
326000.0,60.0,9.45,654.0,1.13,58.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
561000.0,60.0,7.27,768.0,15.57,59.0,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
263000.0,120.0,10.39,764.0,2.79,32.0,4.0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
100000.0,12.0,7.21,757.0,0.0,53.0,2.0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
815000.0,24.0,10.41,796.0,2.75,51.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
772000.0,120.0,9.53,714.0,4.34,23.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
100000.0,360.0,9.62,711.0,3.28,40.0,0.0,0,1,0,0,0,0,0,0,0,1,0,1,1,0
199000.0,120.0,12.26,654.0,14.0,50.0,3.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
402000.0,12.0,12.37,678.0,3.69,26.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
509000.0,12.0,9.88,718.0,4.77,54.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
150000.0,240.0,9.05,650.0,19.92,21.0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
377000.0,360.0,8.96,643.0,6.0,47.0,4.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1007000.0,120.0,12.67,732.0,7.79,25.0,2.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
454000.0,60.0,12.56,767.0,14.4,27.0,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
304000.0,240.0,14.09,652.0,7.05,49.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
718000.0,24.0,12.03,746.0,0.0,61.0,3.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
100000.0,36.0,8.49,601.0,17.33,48.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
285000.0,24.0,10.14,749.0,2.66,21.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
439000.0,36.0,10.73,717.0,3.39,64.0,2.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
349000.0,24.0,14.3,717.0,7.41,22.0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
386000.0,60.0,12.43,690.0,5.12,31.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
173000.0,12.0,9.96,705.0,0.0,25.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
822000.0,12.0,9.44,663.0,4.95,42.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
242000.0,24.0,11.09,748.0,3.81,54.0,2.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
593000.0,12.0,8.63,657.0,4.9,43.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
657000.0,120.0,9.99,634.0,3.0,42.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
834000.0,24.0,11.61,707.0,14.85,62.0,4.0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
664000.0,360.0,9.79,683.0,8.2,65.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
100000.0,120.0,7.29,689.0,6.07,42.0,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
437000.0,12.0,13.61,726.0,5.97,39.0,1.0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
1251000.0,12.0,8.19,701.0,2.36,48.0,3.0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
876000.0,60.0,9.14,657.0,6.35,43.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
120000.0,360.0,11.35,730.0,6.2,46.0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
650000.0,24.0,11.87,727.0,20.16,35.0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
223000.0,36.0,10.83,577.0,7.07,59.0,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
317000.0,240.0,10.6,626.0,0.0,39.0,1.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
995000.0,120.0,10.45,693.0,4.5,62.0,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1154000.0,240.0,10.56,737.0,4.98,23.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
100000.0,360.0,10.5,703.0,4.28,47.0,3.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
213000.0,24.0,10.81,602.0,3.38,34.0,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
310000.0,12.0,10.35,664.0,5.57,50.0,4.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
735000.0,60.0,10.05,699.0,5.19,32.0,4.0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
350000.0,12.0,14.59,744.0,4.94,28.0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
683000.0,36.0,12.41,675.0,1.46,50.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
256000.0,12.0,11.2,740.0,2.56,35.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
182000.0,240.0,11.05,738.0,1.23,22.0,4.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
441000.0,12.0,9.66,705.0,6.47,47.0,4.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
546000.0,360.0,9.78,649.0,1.46,60.0,1.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
381000.0,12.0,9.83,649.0,6.81,36.0,1.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
266000.0,360.0,13.71,761.0,4.99,41.0,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
601000.0,360.0,8.74,704.0,0.0,58.0,1.0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
506000.0,60.0,9.04,709.0,0.87,47.0,3.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
666000.0,120.0,12.98,630.0,12.41,52.0,1.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
616000.0,24.0,8.86,716.0,0.0,40.0,2.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1116000.0,12.0,9.28,670.0,18.9,25.0,2.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
417000.0,120.0,11.26,725.0,2.94,27.0,1.0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
254000.0,36.0,9.44,643.0,2.56,42.0,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
431000.0,120.0,11.47,751.0,5.82,37.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
542000.0,360.0,10.76,644.0,6.0,45.0,3.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
728000.0,360.0,10.85,646.0,0.0,55.0,3.0,1,0,0,0,1,0,1,0,0,0,0,1,1,0
362000.0,360.0,8.06,686.0,3.22,31.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
454000.0,12.0,9.9,696.0,18.0,22.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
560000.0,240.0,13.25,745.0,2.06,25.0,4.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1029000.0,360.0,13.75,698.0,2.98,25.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
739000.0,360.0,13.14,704.0,12.19,42.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
399000.0,120.0,10.56,712.0,6.04,29.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
100000.0,360.0,11.49,653.0,0.39,51.0,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
145000.0,240.0,13.36,709.0,11.78,61.0,1.0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
100000.0,24.0,8.16,636.0,2.31,63.0,3.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
100000.0,120.0,12.41,699.0,9.59,55.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
358000.0,36.0,10.28,686.0,8.96,30.0,4.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
743000.0,12.0,7.0,721.0,4.1,39.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
950000.0,120.0,7.0,665.0,6.15,65.0,4.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
742000.0,240.0,14.42,691.0,6.04,37.0,2.0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
545000.0,120.0,13.29,685.0,7.58,23.0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
235000.0,24.0,10.24,677.0,4.31,42.0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
214000.0,24.0,9.83,727.0,7.12,47.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
518000.0,24.0,9.51,671.0,1.33,38.0,4.0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
522000.0,120.0,10.68,626.0,12.36,35.0,0.0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
858000.0,360.0,10.08,684.0,0.44,32.0,2.0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
330000.0,360.0,7.0,727.0,4.09,21.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
571000.0,360.0,10.3,640.0,0.0,43.0,1.0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
340000.0,36.0,7.35,636.0,6.04,56.0,4.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
685000.0,360.0,12.37,629.0,4.34,61.0,1.0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
662000.0,360.0,11.37,753.0,7.39,54.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
343000.0,360.0,15.26,615.0,0.43,65.0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
597000.0,36.0,9.0,687.0,13.16,24.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
675000.0,24.0,9.83,703.0,4.74,27.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
211000.0,36.0,10.49,658.0,1.81,59.0,4.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
557000.0,36.0,10.75,697.0,19.75,27.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
386000.0,12.0,10.4,705.0,14.25,56.0,4.0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
705000.0,240.0,10.72,719.0,6.54,41.0,4.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
980000.0,120.0,9.86,712.0,1.86,59.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
100000.0,60.0,7.82,706.0,15.47,31.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
545000.0,240.0,13.06,749.0,7.7,59.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
100000.0,360.0,8.5,725.0,0.0,42.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
746000.0,120.0,8.64,707.0,7.41,28.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
942000.0,36.0,8.34,734.0,6.5,45.0,3.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
851000.0,12.0,11.75,684.0,6.08,29.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
675000.0,60.0,14.13,657.0,7.45,34.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
682000.0,360.0,7.4,721.0,7.18,49.0,3.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
534000.0,240.0,9.88,704.0,3.36,29.0,3.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
100000.0,240.0,13.96,645.0,8.3,33.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
703000.0,60.0,7.94,698.0,19.08,64.0,2.0,1,0,0,1,0,0,0,0,0,1,1,0,0,1
673000.0,12.0,9.5,653.0,0.47,44.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
384000.0,60.0,12.04,685.0,9.21,30.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
141000.0,24.0,8.19,665.0,10.1,59.0,3.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
551000.0,240.0,12.82,690.0,2.28,65.0,4.0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
100000.0,36.0,10.98,680.0,0.0,51.0,4.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
729000.0,12.0,7.1,632.0,2.03,52.0,3.0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
519000.0,60.0,9.76,682.0,3.76,24.0,0.0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
208000.0,24.0,8.13,756.0,6.0,34.0,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
290000.0,60.0,11.92,656.0,13.84,62.0,3.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
462000.0,240.0,10.04,785.0,11.71,24.0,1.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
377000.0,24.0,13.97,681.0,3.27,34.0,4.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
198000.0,240.0,9.89,743.0,6.57,50.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1043000.0,36.0,9.52,622.0,4.48,54.0,4.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
788000.0,24.0,12.98,717.0,0.0,40.0,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
646000.0,120.0,7.9,648.0,2.96,48.0,2.0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
449000.0,120.0,9.6,707.0,12.99,27.0,1.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
100000.0,12.0,10.56,716.0,0.0,49.0,3.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
100000.0,12.0,11.31,702.0,5.94,40.0,4.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
759000.0,120.0,10.38,752.0,0.0,39.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1103000.0,24.0,10.34,705.0,1.55,53.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
385000.0,24.0,11.67,641.0,9.38,55.0,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
100000.0,240.0,7.3,695.0,7.79,34.0,3.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
100000.0,36.0,9.58,636.0,9.48,39.0,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
212000.0,360.0,11.21,680.0,8.15,28.0,4.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
353000.0,240.0,9.89,704.0,0.99,64.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
629000.0,120.0,15.97,730.0,2.87,43.0,4.0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
448000.0,24.0,11.71,616.0,13.17,23.0,3.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
570000.0,120.0,13.74,676.0,5.87,60.0,4.0,0,0,0,0,1,0,0,0,0,1,1,0,1,0
560000.0,24.0,11.27,626.0,0.0,33.0,4.0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
204000.0,12.0,8.74,695.0,6.93,23.0,1.0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
270000.0,360.0,11.65,666.0,7.78,40.0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
138000.0,24.0,12.61,646.0,10.5,63.0,2.0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
811000.0,60.0,7.0,649.0,14.04,60.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
439000.0,240.0,14.69,724.0,0.0,48.0,4.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
898000.0,24.0,10.36,732.0,1.43,58.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
737000.0,120.0,12.32,643.0,3.59,27.0,3.0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
100000.0,12.0,8.61,716.0,0.0,37.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
349000.0,36.0,10.75,725.0,4.35,56.0,4.0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
294000.0,36.0,8.2,673.0,8.93,32.0,2.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
728000.0,36.0,8.06,699.0,4.05,48.0,2.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
156000.0,12.0,11.71,663.0,11.49,35.0,2.0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
410000.0,36.0,11.45,688.0,4.41,36.0,3.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
693000.0,60.0,12.95,630.0,5.8,48.0,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
105000.0,240.0,9.37,703.0,11.89,49.0,4.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
638000.0,60.0,11.32,671.0,2.97,65.0,1.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
628000.0,120.0,7.83,729.0,4.32,60.0,3.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
258000.0,360.0,11.09,742.0,0.0,24.0,4.0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
466000.0,360.0,9.17,742.0,8.35,43.0,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
287000.0,360.0,7.0,673.0,5.56,65.0,3.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
547000.0,120.0,11.19,655.0,11.22,24.0,4.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
100000.0,120.0,10.68,688.0,10.06,34.0,1.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
463000.0,120.0,7.74,638.0,1.09,58.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
666000.0,12.0,7.09,694.0,9.93,49.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
490000.0,60.0,9.43,731.0,0.0,29.0,1.0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
100000.0,24.0,11.26,678.0,1.47,51.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
551000.0,60.0,11.18,764.0,5.47,54.0,4.0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
333000.0,12.0,12.99,644.0,5.85,26.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
712000.0,12.0,12.78,706.0,1.76,35.0,4.0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
674000.0,60.0,12.23,801.0,1.51,47.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
219000.0,120.0,9.56,694.0,2.42,42.0,1.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
711000.0,36.0,9.0,749.0,5.1,40.0,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
614000.0,60.0,10.73,736.0,0.0,51.0,4.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
443000.0,36.0,11.47,747.0,4.89,33.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
355000.0,120.0,10.37,700.0,10.25,51.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
552000.0,24.0,7.0,623.0,3.75,62.0,4.0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
345000.0,24.0,8.5,703.0,5.49,30.0,3.0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
612000.0,24.0,7.41,773.0,2.28,50.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
587000.0,240.0,12.35,640.0,1.77,49.0,2.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1063000.0,240.0,9.62,649.0,6.41,30.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
336000.0,36.0,9.72,796.0,6.38,58.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
985000.0,120.0,8.69,728.0,13.59,36.0,0.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
341000.0,60.0,12.95,648.0,7.96,57.0,3.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
320000.0,240.0,7.41,681.0,4.72,37.0,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
298000.0,36.0,10.69,738.0,2.49,43.0,2.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
108000.0,12.0,8.06,692.0,4.14,28.0,4.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
737000.0,60.0,10.07,742.0,1.66,56.0,3.0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
513000.0,60.0,13.07,609.0,0.29,34.0,2.0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
180000.0,60.0,11.82,762.0,0.5,64.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
407000.0,60.0,7.99,691.0,8.85,57.0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
312000.0,120.0,9.57,740.0,5.37,26.0,3.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
787000.0,12.0,11.95,686.0,1.13,41.0,2.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
613000.0,240.0,8.67,684.0,12.04,26.0,2.0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
718000.0,60.0,7.93,681.0,13.76,52.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
618000.0,36.0,8.09,674.0,0.0,48.0,3.0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
430000.0,240.0,9.73,689.0,6.19,22.0,4.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
673000.0,36.0,8.26,724.0,4.94,24.0,4.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
510000.0,60.0,11.24,643.0,5.16,45.0,3.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
784000.0,120.0,10.92,690.0,8.05,31.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
267000.0,24.0,10.76,645.0,8.0,38.0,1.0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
703000.0,12.0,9.48,567.0,4.83,47.0,3.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
100000.0,36.0,15.03,696.0,6.51,44.0,4.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
573000.0,360.0,12.43,664.0,6.52,49.0,2.0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
201000.0,240.0,10.87,731.0,8.53,51.0,3.0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
100000.0,120.0,9.32,682.0,0.18,64.0,1.0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
775000.0,24.0,9.36,761.0,11.0,43.0,4.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
976000.0,360.0,11.89,670.0,1.21,50.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
637000.0,24.0,11.38,672.0,3.58,47.0,2.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
561000.0,24.0,11.55,722.0,2.42,49.0,2.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
